num_inspection;evaluation;departement
22-105420-1;1;27
23-015233-1;2;35
23-003026-1;2;76
23-042729-1;3;31
23-042946-1;2;75
22-013943-1;3;23
23-061572-1;2;85
23-064247-1;2;92
23-041405-1;3;75
23-009864-1;2;56
23-071598-1;2;75
23-005623-1;3;53
23-059767-1;3;27
22-103817-1;3;83
23-075974-1;2;23
23-018838-1;3;75
23-047121-1;2;94
23-044781-1;2;78
23-034357-1;2;49
23-042916-1;3;13
23-062892-1;3;5
23-075996-1;2;28
23-086132-1;2;24
22-094545-1;2;69
22-102300-1;3;54
22-016995-1;1;82
23-044855-1;3;20
23-008283-1;2;19
23-027453-1;3;54
23-012621-1;2;7
23-008640-1;2;65
23-043025-1;2;58
23-015162-1;3;55
23-061260-1;3;44
22-103148-1;2;11
23-013974-1;2;71
23-017011-1;2;72
23-017997-1;2;34
23-064056-1;3;75
23-037501-1;2;53
23-006468-1;2;17
23-033206-1;2;75
23-040116-1;2;53
23-033075-1;3;75
23-085948-1;3;24
23-005689-1;1;42
23-015255-1;3;69
23-044863-1;2;84
23-044786-1;3;75
23-052897-1;1;4
23-004417-1;2;46
23-046259-1;2;6
23-005547-1;2;42
23-044866-1;3;55
23-064045-1;2;28
23-019444-1;2;97
23-025967-1;2;94
23-044795-1;2;75
23-045692-1;2;8
23-079114-1;3;94
23-044766-1;2;75
23-002586-1;2;65
23-004966-1;3;44
23-034411-1;3;74
23-013761-1;3;1
23-019956-1;2;71
23-006611-1;2;37
23-038433-5;2;93
23-039169-1;3;40
22-103302-1;2;75
23-038433-3;2;93
23-025703-1;2;75
23-054476-1;2;68
23-006692-1;3;13
23-056918-1;2;44
23-059894-1;1;52
23-042446-1;3;47
22-107707-1;2;23
23-067619-1;2;13
23-043119-1;3;54
23-011285-1;2;16
23-052969-1;3;75
23-029598-1;2;92
23-015897-1;3;83
22-104148-1;3;75
23-012476-1;3;74
23-031666-1;1;97
23-012230-1;1;66
23-057453-1;3;40
23-073576-1;2;42
23-033703-1;2;75
23-026662-1;3;65
22-092786-1;3;61
23-011700-1;3;9
23-075411-1;2;56
23-046959-1;3;67
23-063684-1;3;61
23-016110-1;3;57
23-066113-1;2;75
23-035356-1;3;4
23-033556-1;2;75
23-038775-1;3;54
23-064094-1;3;61
23-061195-1;2;73
22-089074-1;3;24
22-099168-1;2;31
23-003802-1;3;55
23-066094-1;1;52
22-098451-1;2;35
22-108922-1;2;91
22-103188-1;2;24
22-107430-1;2;94
22-000022-1;2;57
23-006081-1;2;75
23-018676-1;2;53
23-043321-1;3;56
22-102602-1;2;59
23-076008-1;2;62
22-099206-1;3;26
22-097462-1;2;33
23-016405-1;2;37
23-043396-1;2;93
23-054701-1;2;61
23-010091-1;3;88
23-079865-1;3;29
22-007118-1;2;33
23-030420-1;3;64
23-076568-1;3;49
22-104124-1;2;75
22-093541-1;3;64
23-072352-1;3;50
23-000395-1;2;91
22-102782-1;2;46
23-003308-1;2;41
22-088558-1;2;75
23-044702-1;3;20
23-009099-1;3;94
23-028277-1;2;44
23-064976-1;2;37
22-093593-1;2;59
23-066996-1;2;94
22-099314-1;2;56
23-010744-1;2;16
23-027446-1;3;75
23-040128-1;2;75
23-029231-1;3;75
23-060771-1;1;38
22-104105-1;2;75
23-049870-1;3;63
22-096206-1;2;44
23-045055-1;2;69
23-020797-1;2;32
23-000956-1;3;57
23-045057-1;3;57
23-070417-1;3;85
23-007033-1;3;24
23-019946-1;3;87
23-049977-1;2;35
23-059966-1;3;44
23-049265-1;2;68
22-104252-1;3;75
23-054176-1;3;67
23-031772-1;2;64
22-107748-1;2;60
23-028670-1;3;13
23-061544-1;1;75
22-104260-1;3;75
23-003150-1;3;28
23-079572-1;3;15
23-046013-1;3;35
23-045348-1;2;74
23-078196-1;3;15
23-057688-1;2;26
22-092493-1;2;39
23-079579-1;3;15
23-074859-1;3;94
23-051540-1;3;51
23-066017-1;3;54
23-045991-1;2;95
23-004594-1;1;31
23-058461-1;3;57
23-006805-1;2;2
23-045835-1;2;8
23-031433-1;2;5
23-043460-1;2;75
23-031529-1;3;15
23-075537-1;3;57
23-028037-1;2;75
23-061749-1;2;44
23-061450-1;3;18
22-100509-1;2;56
23-033855-1;2;57
23-057337-1;3;57
23-083376-1;2;75
23-052356-1;2;95
23-046099-1;2;9
23-044167-1;3;37
23-081567-1;3;43
22-100437-1;2;75
23-064084-1;2;38
23-009735-1;2;75
23-045149-1;3;49
23-043498-1;2;1
22-096385-1;2;40
23-008116-1;3;69
23-015024-1;2;62
23-068413-1;2;69
23-076359-1;3;49
23-043483-1;3;24
23-035266-1;2;44
23-030007-1;2;85
23-075466-1;2;75
23-007924-1;3;75
23-045135-1;3;88
22-090282-1;2;69
23-016675-1;2;75
23-045182-1;3;75
23-043539-1;2;97
23-045247-1;2;58
23-031509-1;3;15
23-006896-1;3;69
23-054697-1;2;72
22-098117-1;2;75
23-043028-1;2;5
22-098325-1;2;13
23-025134-1;3;75
23-075401-1;3;29
23-045289-1;2;93
22-093381-1;3;13
23-072915-1;2;4
23-042900-1;2;67
22-107577-1;2;94
23-027419-1;3;56
23-045262-1;2;24
23-045209-1;2;1
23-043551-1;3;97
23-052092-1;3;75
23-025415-2;3;93
23-059311-1;2;11
23-047045-1;2;76
23-003121-1;2;28
23-018929-1;2;75
23-003907-1;3;63
23-041364-1;2;90
23-044850-1;2;59
23-006174-1;3;75
23-034836-2;3;15
23-020420-1;3;31
23-037850-1;3;24
23-045197-1;2;59
23-044936-1;2;59
23-037847-1;2;24
23-045223-1;1;31
23-033567-1;2;75
23-066524-1;2;40
23-051617-1;3;11
23-000727-1;2;75
23-025578-1;3;28
23-045276-1;3;57
23-043572-1;3;69
22-086848-1;3;29
23-062830-1;2;33
22-080336-1;2;64
22-010621-1;2;84
23-084533-1;2;75
23-043558-1;3;83
22-086844-1;3;29
23-052583-1;3;84
23-054460-1;2;80
23-037873-1;3;24
22-106734-1;2;54
23-043671-1;2;74
23-037881-1;2;24
23-026656-1;3;15
23-031888-1;3;64
23-055951-1;2;75
22-103872-1;3;37
23-015220-1;3;61
23-001406-1;2;75
23-056419-1;2;84
23-044605-1;3;15
22-096104-1;2;7
23-041378-1;2;32
23-023540-1;3;94
23-042206-1;1;63
23-036191-1;2;67
23-023541-1;3;94
23-022537-1;1;97
23-066582-1;3;3
23-051164-1;2;78
23-006581-1;2;26
23-037877-1;2;24
23-078936-1;2;42
23-048386-1;2;75
23-019318-1;3;75
23-047438-1;3;58
23-012525-1;2;33
22-095507-1;2;75
23-041832-1;3;80
23-045407-1;2;75
23-005179-1;3;24
23-020573-1;3;54
23-046465-1;2;92
23-019901-1;2;75
22-097294-1;3;49
23-061750-1;2;75
22-103775-1;3;18
23-056363-1;2;59
23-026365-1;2;71
23-045355-1;2;18
23-061382-1;3;61
23-045423-1;2;75
23-046658-1;2;50
22-105217-1;2;77
23-062442-1;2;28
23-056789-1;2;59
23-028471-1;2;75
23-061818-1;2;28
23-001405-1;2;75
23-050977-1;3;75
23-045420-1;3;47
22-094584-1;2;69
23-006344-1;3;63
23-076902-1;2;94
22-096106-1;2;7
23-055749-1;3;75
23-009744-1;2;84
22-099782-1;3;2
23-043672-1;3;93
23-066966-1;2;93
22-107381-1;2;31
23-043806-1;2;75
23-034836-1;2;15
23-033670-1;3;75
23-012208-1;3;66
23-061288-1;2;79
23-087190-1;3;83
23-049221-1;3;69
23-048799-1;2;94
23-049461-1;2;69
23-045539-1;0;93
23-023461-1;2;66
23-050391-1;2;75
23-028406-1;3;75
23-024479-1;2;83
23-075472-1;2;61
23-071611-1;1;78
23-074006-1;2;35
23-070244-1;3;69
23-028194-1;0;12
23-045370-1;2;43
23-039415-1;3;14
23-016477-1;2;56
23-000313-1;2;77
23-027031-1;2;75
23-005300-1;2;69
23-016992-1;1;31
22-096065-1;3;13
23-049510-1;2;16
23-069548-1;2;92
23-043853-1;3;75
23-008162-1;2;77
23-000524-1;1;89
23-075919-1;1;56
22-100580-1;2;73
23-073165-1;3;91
23-024338-1;3;44
22-100692-1;3;73
22-092676-1;2;85
23-043884-1;3;75
23-080776-1;3;59
23-045453-1;3;20
23-081001-1;3;37
23-066586-1;2;69
23-000983-1;3;40
23-022485-1;2;75
23-060578-1;3;22
23-045437-1;2;94
23-043919-1;2;93
23-045524-1;2;88
23-076909-1;2;94
23-043905-1;2;83
23-033544-1;2;62
23-084482-1;3;20
23-032073-1;2;38
23-045605-1;2;94
23-037303-2;3;12
23-043902-1;3;24
23-052686-1;3;22
23-057079-1;2;75
23-078987-1;2;59
23-071118-1;2;75
23-012045-1;2;86
22-088419-1;2;45
23-045770-1;2;94
23-041436-1;3;75
23-044149-1;2;37
22-098194-1;2;11
23-045502-1;2;71
23-048297-1;2;26
22-103083-1;2;62
23-045501-1;2;20
22-102291-1;3;20
23-003142-1;2;94
23-009424-1;3;68
23-043930-1;2;62
22-097338-1;2;94
22-099610-1;2;75
23-019586-1;2;7
23-042354-1;1;59
23-006819-1;2;64
23-049686-1;3;11
23-008411-1;3;19
23-007367-1;3;54
23-023942-1;2;11
23-069077-1;2;92
23-009581-1;3;94
23-071929-1;2;51
23-064778-1;3;3
23-027956-1;3;35
23-011948-1;2;9
23-041109-1;3;39
23-035237-1;2;56
22-106880-1;2;28
23-067769-1;3;87
23-016468-1;2;56
23-064571-1;2;20
23-058244-1;2;40
23-006229-1;2;44
23-054481-1;2;75
22-101018-1;3;79
23-038127-1;2;59
23-013115-1;3;23
23-055020-1;2;75
23-048533-1;2;75
23-011059-1;2;45
23-045632-1;3;1
23-083435-1;2;32
23-045595-1;1;57
23-019505-1;2;7
23-032092-1;1;25
23-044543-1;2;8
23-035676-1;2;75
22-089381-1;3;44
23-044393-1;2;75
23-026936-1;2;94
23-033957-1;3;62
23-045098-1;1;72
22-086845-1;2;13
23-053949-1;2;59
23-077109-1;2;75
22-094231-1;2;76
23-009818-1;3;38
23-028347-1;2;75
23-023051-1;2;76
23-054582-1;2;69
23-040203-1;3;20
23-003589-1;3;55
23-034836-3;3;15
23-061828-1;2;94
23-036333-1;2;40
22-096185-1;2;7
22-095572-1;1;15
23-086738-1;3;75
23-045616-1;2;93
23-061170-1;2;85
23-055822-1;2;85
23-045846-1;3;28
23-044699-1;3;20
23-005690-1;1;42
23-053074-1;3;67
23-006885-1;3;34
23-024743-1;2;94
23-074651-1;2;75
23-040012-1;3;13
23-000702-1;2;72
23-073584-1;2;94
23-031718-1;2;64
23-000687-1;2;72
23-010868-1;3;38
23-014840-1;2;33
23-046415-1;3;65
23-005382-1;3;42
22-109492-1;2;49
23-000693-1;2;72
23-047669-1;2;11
23-033698-1;3;75
23-045787-1;2;75
23-004384-1;2;46
23-047082-1;3;94
23-045849-1;1;93
22-003684-1;2;86
23-003702-1;2;53
23-045776-1;2;92
23-045656-1;3;24
23-044784-1;1;75
23-030975-1;3;15
23-055734-1;2;83
23-054260-1;2;68
23-010201-1;3;97
23-024708-1;2;81
22-097752-1;2;28
22-105886-1;3;44
23-003928-1;3;63
23-059833-1;3;54
23-017004-1;2;98
22-094260-1;2;76
23-031994-1;2;75
23-010755-1;3;75
22-089825-1;2;40
23-015135-1;2;7
23-010307-1;3;54
23-024848-1;3;40
22-098950-1;2;11
23-077880-1;3;88
23-003589-2;3;55
23-045449-1;1;74
23-045357-1;2;75
23-056817-1;2;81
23-076597-2;3;68
23-045862-1;2;5
23-045715-1;3;93
22-098779-1;2;11
23-053699-1;2;11
23-000696-1;3;72
23-078524-1;2;11
23-045907-1;3;97
23-074455-1;2;92
23-070587-1;2;32
23-045988-1;0;93
23-051775-1;2;72
23-029986-1;2;17
23-002710-1;2;2
23-000688-1;2;72
23-066561-1;2;31
23-063961-1;1;56
23-045309-1;2;28
22-096103-1;2;94
22-105602-1;2;74
23-000685-1;3;72
23-045233-1;2;75
23-046791-1;2;17
23-022492-1;3;91
22-097547-1;2;2
23-046050-1;2;75
23-048490-1;2;75
23-063579-1;2;64
22-093829-1;2;32
23-051486-1;2;94
23-044919-1;2;43
23-047297-1;1;75
23-051480-1;2;94
23-053610-1;2;78
23-024328-1;2;5
23-007617-1;2;97
23-003143-1;2;28
22-107481-1;2;59
23-038784-1;3;22
23-027145-1;2;5
23-024924-1;2;49
23-010202-1;3;97
23-049498-1;3;29
22-022627-1;3;64
23-039838-1;2;66
23-008538-1;2;69
23-024112-1;2;88
23-045814-1;3;13
23-007639-1;3;69
23-046080-1;2;67
23-053529-1;3;38
23-064117-1;2;59
23-050887-1;3;75
23-045817-1;1;75
23-055702-1;3;57
23-046060-1;2;58
22-086876-1;3;17
23-006879-1;3;34
22-084801-1;2;97
23-044763-1;2;69
23-065659-1;2;6
22-091047-1;3;75
23-045882-1;2;15
23-031133-1;1;88
22-107655-1;2;75
23-016662-1;2;59
23-044962-1;1;93
23-006104-2;2;62
23-020405-1;2;11
23-005905-1;3;97
23-029572-1;2;13
23-015708-1;2;74
22-107630-1;2;43
23-071128-1;2;33
23-062392-1;3;11
23-005904-1;3;97
23-032156-1;2;47
23-087247-1;2;56
23-069055-1;1;85
22-107678-1;2;69
23-048889-1;1;97
23-083413-1;3;65
23-010090-1;2;75
23-084825-1;2;93
23-003132-1;3;69
23-072656-1;2;6
23-045905-1;3;97
23-082275-1;3;17
22-091071-1;2;75
22-106892-1;2;21
23-031887-1;2;64
23-065629-1;2;20
23-028058-1;3;83
23-014857-1;2;33
22-084719-1;2;59
23-045900-1;2;59
23-082879-1;2;59
23-050340-1;3;91
23-021036-1;2;77
23-051520-1;3;71
23-001000-1;2;34
23-045982-1;3;75
23-028044-1;2;40
23-020973-1;2;6
23-059279-1;2;21
23-044985-1;2;60
23-046152-1;3;3
23-070508-1;2;78
23-069761-1;2;75
23-046280-1;3;29
23-023908-1;2;61
23-055737-1;2;34
23-046153-1;3;69
23-045413-1;2;49
23-044695-1;2;75
23-047967-1;2;49
23-009047-1;2;61
22-095963-1;2;35
23-038114-1;2;44
23-046045-1;1;94
22-106946-1;2;92
23-047298-1;3;73
23-046035-1;2;59
23-036364-1;3;28
23-004683-1;3;75
23-001455-1;2;75
23-045028-1;2;69
22-094443-1;3;69
23-061284-1;2;75
23-072295-1;2;47
23-018127-1;2;75
23-013106-1;2;23
23-057645-1;2;44
23-046302-1;2;28
23-014444-1;2;33
23-045026-1;3;69
23-031769-1;3;64
22-107394-1;2;6
23-052957-1;2;93
23-070264-1;2;97
23-031889-1;3;64
23-045072-1;2;95
23-068010-1;1;80
23-003122-1;2;62
23-013196-1;3;23
23-078919-1;3;42
23-052740-1;3;75
23-045065-1;2;62
23-018605-1;3;44
23-046108-1;1;59
23-038563-1;3;31
23-032972-1;3;31
23-073582-1;2;94
23-043635-1;3;25
23-019336-1;3;20
22-095970-1;2;61
23-047872-1;2;9
23-050885-1;2;78
22-090968-1;2;75
23-045171-1;2;11
23-046339-1;2;78
22-105690-1;2;66
23-048797-1;2;53
23-080246-1;3;26
22-105511-1;1;97
23-027040-1;3;40
23-025614-1;2;11
23-000033-1;2;75
23-016886-1;2;50
23-058145-1;2;84
23-007856-1;3;17
23-057283-1;3;24
23-032644-1;2;94
23-001154-1;3;56
22-097921-1;2;56
23-046354-1;2;5
23-047913-1;2;35
23-045136-1;2;77
23-046353-1;3;5
22-097818-1;2;94
23-037797-1;3;54
23-048897-1;2;29
23-085407-1;2;75
23-062098-1;3;68
23-012138-1;2;66
23-069542-1;2;74
23-058409-1;2;91
23-006813-1;2;61
23-046178-1;2;67
23-019049-1;2;37
23-049595-1;2;78
22-102056-1;2;30
23-083396-1;3;40
23-077072-1;2;34
23-046279-1;2;75
23-052135-1;3;65
22-092424-1;2;75
22-108445-1;2;31
23-025415-1;3;93
22-093324-1;2;44
23-028577-1;2;62
22-109090-1;2;19
23-035496-1;3;75
22-107897-1;2;85
23-060687-1;3;7
23-025424-1;2;13
23-046250-1;0;93
23-019249-1;3;20
23-048679-1;2;93
23-037198-1;2;97
23-036686-1;3;44
23-046445-1;1;24
23-046234-1;2;42
22-100820-1;3;20
23-047496-1;1;71
23-036684-1;2;75
23-079950-1;3;88
23-046441-1;2;77
23-006485-1;3;94
23-012831-1;2;23
23-023894-1;3;56
23-043120-1;2;75
23-045320-1;2;94
22-087520-1;3;13
23-011032-1;3;75
23-035533-1;2;57
22-087514-1;3;13
22-098864-1;2;75
23-033965-1;3;94
23-029355-1;3;13
23-046271-1;3;73
23-027605-1;2;61
23-067747-1;2;6
22-097321-1;2;71
22-087572-1;2;83
23-013598-1;3;25
23-040108-1;2;1
23-008384-1;3;20
23-019030-1;2;1
23-001488-1;3;30
23-078584-1;2;80
23-009846-1;3;69
23-026715-1;2;80
23-034966-1;2;61
23-003131-1;3;94
22-106389-1;2;94
23-070352-1;2;59
23-076758-1;1;75
23-066030-1;2;69
23-045395-1;3;59
23-016867-1;2;1
23-046293-1;3;75
22-092801-1;2;93
23-053805-1;1;75
23-046350-1;2;75
23-045411-1;2;75
23-045896-1;3;71
23-048900-1;2;6
23-069725-1;3;57
23-020186-1;3;61
23-046340-1;2;69
22-106480-1;2;59
22-089353-1;2;66
23-046345-1;3;75
23-046655-1;2;11
23-059974-1;3;94
23-055585-1;3;75
23-048693-1;2;57
23-085232-1;2;50
23-050561-1;3;22
23-073593-1;2;69
23-002013-1;3;57
23-019336-2;3;20
22-006719-1;3;33
23-046521-1;2;81
22-095450-1;3;75
23-047574-1;2;93
23-002040-1;2;33
23-046402-1;3;51
23-045424-1;2;94
23-083764-1;2;60
23-067724-1;2;42
23-031894-1;3;64
23-076800-1;3;61
22-089660-1;3;54
23-031893-1;3;64
23-046545-1;3;57
23-046377-1;2;49
23-070090-1;2;42
23-024363-1;3;69
23-046361-1;2;8
23-027257-1;3;1
22-090932-1;2;56
23-046362-1;2;8
23-031892-1;3;64
23-016823-1;3;56
23-048893-1;2;29
22-098841-1;2;83
23-045278-1;2;44
22-093544-1;1;75
23-044944-1;3;10
23-000555-1;1;57
23-053969-1;2;67
22-106233-1;2;71
23-004485-1;3;69
22-091445-1;2;22
23-001882-1;2;78
23-028658-1;2;38
23-046412-1;2;77
23-024190-1;3;85
23-041425-1;2;90
23-011944-1;3;9
23-030968-1;3;75
23-049411-1;3;64
22-109217-1;2;60
23-016473-1;1;56
23-047239-1;2;38
23-050264-1;2;69
23-069405-1;2;56
23-057076-1;2;13
23-032307-1;2;51
23-050634-1;3;25
23-060566-1;2;26
22-095139-1;2;75
22-107075-1;2;28
23-072435-1;3;73
23-013599-1;3;25
23-033641-1;3;62
23-030081-1;2;75
23-046474-1;1;75
23-045872-1;3;94
22-101651-1;2;20
23-083186-1;3;87
23-010032-1;3;66
23-046677-1;2;20
23-058327-1;3;91
23-037564-1;3;81
23-068652-1;2;75
23-007970-1;2;75
22-098534-1;2;66
23-014113-1;2;69
23-017818-1;2;29
22-103078-1;2;62
23-071909-1;2;50
23-048224-1;2;75
23-013505-1;2;71
23-019275-1;3;44
23-016871-1;2;1
23-026884-1;2;92
23-019270-1;3;44
23-063867-1;1;42
22-097317-1;3;39
23-070133-1;2;59
23-025315-1;2;74
22-096802-1;3;56
23-046713-1;2;75
23-035910-1;3;75
23-043865-1;3;81
23-071758-1;2;20
23-045752-1;3;57
23-074901-1;2;45
23-004750-1;2;24
23-058334-1;2;94
22-089185-1;2;57
23-068105-1;2;75
23-042902-1;2;93
22-101055-1;2;94
23-074652-1;3;76
22-100021-1;2;75
23-049245-1;2;59
23-002291-1;2;15
23-068850-1;2;75
23-045626-1;3;13
23-068348-1;1;75
23-002015-1;3;57
23-006604-1;3;65
23-019521-1;2;7
23-045611-1;2;93
23-074115-1;3;72
23-046729-1;3;75
23-046530-1;2;37
23-046083-1;1;93
23-004315-1;2;46
23-066171-1;2;80
23-068903-1;3;44
23-003735-1;3;86
22-095600-1;0;15
23-045670-1;2;38
23-013004-1;3;17
22-088597-1;2;31
23-029016-1;2;54
23-002317-1;2;75
23-002014-1;3;57
23-008387-1;2;12
23-022731-1;2;32
23-002012-1;3;57
23-013720-1;3;75
23-047990-1;3;40
23-046561-1;3;75
23-045641-1;2;59
23-022637-1;2;67
23-054114-1;1;59
23-009143-1;3;83
23-043145-1;2;50
23-008488-1;2;14
23-024742-1;2;94
23-046765-1;2;13
23-003859-1;2;23
23-030346-1;3;75
22-106994-1;2;95
22-098805-1;2;69
23-024741-1;2;94
23-014225-1;2;35
23-046590-1;3;37
23-000692-1;2;72
23-055391-1;3;1
23-004760-1;3;34
23-000686-1;2;72
23-046776-1;2;95
23-028657-1;2;38
23-000697-1;3;72
22-097821-1;2;94
23-048287-1;2;75
23-004418-1;1;46
23-028616-1;3;76
23-039561-1;3;24
23-053859-1;3;83
23-015511-1;2;92
23-043414-1;3;81
23-022481-1;3;91
23-065260-1;2;19
23-046532-1;2;14
23-018881-1;3;91
23-014110-1;2;33
23-046680-4;3;34
22-098057-1;2;75
22-090540-1;1;93
22-105518-1;2;64
23-045779-1;2;77
23-047687-1;3;74
22-009942-1;2;9
23-008532-1;3;34
23-019695-1;2;7
23-004420-1;2;46
23-045767-1;3;3
23-009849-1;2;3
23-086579-1;2;85
23-067873-1;2;26
23-030393-1;2;80
23-069695-1;2;59
23-045735-1;2;92
23-014105-1;2;33
22-089039-1;2;24
23-051484-1;2;94
23-017763-1;2;68
23-032352-1;2;89
23-045828-1;0;60
22-090598-1;3;94
23-007774-1;3;50
23-012586-1;3;94
22-006668-1;2;33
23-078918-1;3;80
23-053533-1;3;38
23-009577-1;2;62
23-043054-1;3;74
22-093625-1;3;38
23-009580-1;2;62
23-027844-1;2;19
23-035333-1;2;75
23-058343-1;2;49
23-032226-1;2;82
22-102659-1;2;78
23-037131-1;3;75
23-031550-1;2;82
23-045886-1;3;75
23-078535-1;3;81
23-046770-1;3;93
23-044027-1;2;85
23-011359-1;2;79
23-083582-1;3;75
23-045873-1;3;83
23-042698-1;1;68
23-046768-1;2;6
23-003755-1;3;86
22-107525-1;2;31
23-046775-1;2;75
23-057535-1;2;40
23-073202-1;2;69
22-096911-1;2;16
23-034979-1;3;20
23-037321-1;3;15
22-100027-1;2;25
22-087116-1;3;75
23-008734-1;2;14
23-071583-1;2;56
23-045867-1;1;35
23-018709-1;2;93
23-019522-1;2;7
23-023527-1;3;54
23-053157-1;2;72
22-096440-1;2;72
23-053559-1;2;11
23-018584-1;3;69
23-007375-1;2;29
23-029799-1;2;18
22-097138-1;3;34
23-058737-1;3;75
22-107956-1;2;69
22-090140-1;2;12
23-045192-1;2;75
23-030594-1;2;69
23-047725-1;2;89
23-024342-1;2;0
23-005244-1;3;42
23-083887-1;2;75
23-066533-1;2;80
23-072662-1;1;94
23-046963-1;1;43
23-050592-1;3;69
22-103040-1;2;8
22-108227-1;2;94
23-014090-1;2;33
23-003437-1;3;91
23-050781-1;3;63
22-096050-1;2;52
22-107473-1;2;13
23-008849-1;3;25
23-053080-1;2;56
23-045957-1;1;83
23-009077-1;2;97
23-047329-1;3;13
23-074052-1;2;59
22-091918-1;2;29
23-047269-1;3;13
23-007431-1;3;57
23-064365-1;3;88
23-028265-1;3;74
23-002457-1;3;57
22-092640-1;3;79
23-042781-1;2;42
23-046196-1;2;32
23-034208-1;2;48
23-046873-1;2;94
23-031890-1;2;64
23-012711-1;2;20
23-075626-1;3;61
23-006104-1;2;62
23-026253-1;2;21
22-095232-1;3;54
23-022261-1;3;40
23-008550-1;3;27
23-046887-2;2;93
23-056238-1;2;26
23-047071-1;3;67
23-051947-1;3;75
23-048382-1;2;1
22-102725-1;2;75
23-028720-1;2;18
23-040890-1;3;75
22-096417-1;2;75
23-023923-1;2;81
23-033245-1;3;61
23-047074-1;2;76
23-024683-1;2;81
22-094207-1;3;17
23-024457-1;2;83
23-034075-1;3;15
23-046297-1;3;22
23-054751-1;3;75
23-016314-1;3;66
23-011469-1;3;34
23-073154-1;2;2
23-005439-1;3;76
23-046151-1;3;69
23-054752-1;3;75
23-010595-1;2;4
23-046290-1;3;29
23-054754-1;3;75
23-067091-1;2;59
23-019504-1;2;7
23-037177-1;3;75
23-016761-1;3;75
23-014518-1;2;33
23-066467-1;3;75
23-048316-1;2;13
22-109425-1;2;75
23-075459-1;3;25
23-046975-1;2;75
23-003333-1;3;2
23-038029-1;2;92
23-070303-1;2;93
23-046214-1;1;93
23-039688-1;1;80
23-046968-1;2;1
23-046213-1;2;38
23-004837-1;3;35
23-074849-1;2;62
22-006675-1;2;33
22-099775-1;2;59
23-059384-1;3;57
23-028442-1;3;58
22-003781-1;2;61
23-034804-1;3;35
22-092042-1;2;75
23-047216-1;1;97
23-047690-1;2;93
23-031381-1;2;62
23-047218-1;1;97
23-062602-1;2;71
23-063193-1;2;68
23-047201-1;3;75
23-017276-1;2;62
23-010003-1;3;37
23-029661-1;1;97
23-000121-1;2;16
23-061863-1;2;75
23-008202-1;3;65
23-061325-1;2;75
23-046223-1;3;75
23-008203-1;3;65
23-049160-1;2;75
23-040056-1;2;75
23-008753-1;3;65
23-047108-1;1;43
22-093578-1;2;13
22-088733-1;2;75
23-028700-1;2;44
23-046276-1;1;84
22-096093-1;3;88
23-047024-1;2;94
23-074818-1;3;75
23-074371-1;2;77
22-096730-1;2;69
23-019893-1;2;75
23-004404-1;1;46
23-017273-1;2;62
23-039797-1;3;51
23-051572-1;2;24
23-017262-1;2;62
22-094948-1;2;6
23-051633-1;2;24
22-092638-1;3;79
23-050149-1;3;69
22-087830-1;3;94
23-005785-1;3;61
22-091833-1;3;75
23-020965-1;3;15
23-049023-1;1;97
23-013562-1;3;8
23-033984-1;3;71
23-051060-1;2;78
23-009465-1;2;75
23-011464-1;2;34
22-099604-1;2;41
23-016256-1;3;20
23-034033-1;3;22
23-005295-1;2;42
23-046327-1;2;54
23-060592-1;2;75
23-049874-1;3;17
23-051626-1;3;20
23-047906-1;2;75
23-037178-1;3;75
23-055584-1;3;75
23-047429-1;3;75
22-009744-1;2;88
23-076392-1;2;75
23-047425-1;2;77
23-075594-1;3;61
23-008405-1;1;19
22-091574-1;3;79
22-100435-1;2;43
23-017130-1;3;79
23-047418-1;3;56
23-078542-1;2;69
23-048926-1;2;29
22-097649-1;3;69
22-090926-1;3;91
23-039069-1;2;29
23-002606-1;3;83
23-071701-1;2;62
23-023850-1;2;59
23-059797-1;2;75
23-047086-1;3;13
23-025727-1;3;22
23-043706-1;3;24
22-087841-1;2;62
23-011025-1;3;75
23-004466-1;3;88
22-087816-1;2;62
23-046409-1;3;83
22-099401-1;1;32
23-047157-1;2;39
23-050268-1;2;69
23-077063-1;2;59
23-003803-1;1;37
23-012137-1;3;66
23-047537-1;2;81
22-094984-1;3;45
23-061455-1;3;75
23-075048-1;3;24
23-073472-1;2;75
23-040640-1;3;75
23-030749-1;2;78
23-047456-1;2;59
23-046477-1;3;66
23-000517-1;3;89
23-029689-1;2;57
23-017368-1;3;49
23-036960-1;2;75
23-008600-1;3;65
23-013597-1;3;25
23-047507-1;2;59
23-047167-1;3;75
23-039764-1;2;5
23-047552-1;2;78
22-106961-1;2;6
23-046508-1;2;75
22-105733-1;3;14
22-090435-1;3;81
23-046054-1;2;91
22-094938-1;3;14
23-047572-1;2;59
23-043286-1;2;75
23-047546-1;1;75
22-090441-1;3;81
23-008012-1;3;35
22-096477-1;2;37
23-004943-1;3;57
23-046580-1;3;75
23-047614-1;3;69
23-002687-1;3;69
23-046594-1;2;10
23-023666-1;3;75
23-051686-1;2;56
22-108745-1;2;43
23-035919-1;3;80
23-005256-1;2;42
23-008487-1;2;14
23-076576-1;3;75
23-033982-1;2;71
23-041927-1;2;81
23-013740-1;2;97
23-058853-1;2;71
23-049967-1;1;60
23-082651-1;3;13
23-028559-1;3;69
23-046566-1;1;93
22-091462-1;2;31
22-090572-1;2;13
22-088047-1;2;95
23-044859-1;3;24
